custid,dropperc,mins,consecmonths,income,age,churn_Y,predictionProbability
787805,0.018018018018018004,555,27,68.1,50,0,
53923,0.016025641025641003,624,26,81.8,45,0,
245849,0.0147329650092081,543,22,55.6,44,0,
682470,0.0178117048346056,393,27,67.4,44,0,
87662,0.0154440154440154,518,24,71.9,51,0,
682063,0.0233545647558386,471,19,97.8,72,0,
167791,0.0123796423658872,727,25,51.8,40,0,
885142,0.0176125244618395,511,25,63.9,45,0,
691283,0.0167224080267559,598,25,88.5,49,0,
674920,0.0235602094240838,382,21,58.3,52,0,
515866,0.0147058823529412,544,41,31.5,47,0,
34893,0.0239520958083832,501,40,85.1,48,0,
935911,0.023210831721470003,517,23,68.3,56,0,
655633,0.0210727969348659,522,25,57.1,45,0,
784432,0.0121951219512195,410,29,86.1,53,0,
838186,0.0171232876712329,584,23,49.9,44,0,
945719,0.0326633165829146,398,25,81.5,56,0,
780159,0.0201005025125628,597,28,41.7,44,0,
519084,0.0188323917137476,531,32,69.1,41,0,
758328,0.0131195335276968,686,25,55.4,33,0,
989993,0.0286885245901639,488,30,85.4,37,0,
825076,0.0183150183150183,546,35,87.8,45,0,
382649,0.0207547169811321,530,24,92.8,51,0,
700855,0.018348623853211003,545,30,67.9,41,0,
837900,0.0129390018484288,541,20,65.9,23,0,
682196,0.0203160270880361,443,30,87.8,52,0,
342717,0.0121951219512195,574,40,63.2,43,0,
588174,0.0152284263959391,591,20,92.6,30,0,
901218,0.0234113712374582,598,20,77.6,41,0,
656179,0.0242825607064018,453,30,69.8,53,0,
900598,0.0217028380634391,599,33,71.8,52,0,
618521,0.0205607476635514,535,18,60.2,57,0,
14340,0.0320855614973262,374,40,55.7,42,0,
151726,0.0246913580246914,486,21,84.9,55,0,
800250,0.0287539936102236,313,30,70.7,36,0,
695383,0.03125,352,19,84.8,36,0,
512830,0.0175438596491228,570,23,28.8,32,0,
200640,0.0242290748898678,454,22,39.8,45,0,
906735,0.007476635514018691,535,35,108.8,26,0,
543338,0.0206185567010309,485,32,52.5,42,0,
354486,0.0146520146520147,546,31,73.4,49,0,
197067,0.0361842105263158,304,22,92.2,39,0,
744354,0.0209424083769634,573,35,113.0,23,1,
829103,0.0247933884297521,484,28,102.2,31,1,
564239,0.0189873417721519,632,47,69.4,50,0,
269398,0.0342857142857143,350,18,62.4,42,0,
124490,0.0189274447949527,634,37,84.4,42,0,
410611,0.0135658914728682,516,21,41.5,53,0,
995811,0.0194174757281553,515,28,89.2,54,0,
814733,0.0247191011235955,445,40,51.5,41,0,
733969,0.0173010380622837,578,22,29.6,62,0,
819735,0.0166051660516605,542,13,70.1,46,0,
506026,0.0207156308851224,531,30,66.3,35,0,
147844,0.0198807157057654,503,19,104.3,33,0,
221372,0.0160427807486631,561,15,65.9,43,0,
363691,0.0347003154574132,317,38,65.6,48,0,
320693,0.0139130434782609,575,21,107.1,36,0,
623505,0.0207253886010363,386,19,89.4,40,0,
645833,0.0202578268876611,543,23,63.0,42,0,
35381,0.0232558139534884,387,22,48.5,38,0,
801298,0.017725258493353,677,20,48.5,30,0,
445909,0.0198675496688742,604,20,53.6,41,0,
207498,0.0244444444444444,450,23,114.6,30,0,
718175,0.0148026315789474,608,6,63.2,45,0,
412419,0.0263736263736264,455,27,52.6,54,0,
837480,0.0210727969348659,522,28,85.6,36,0,
678437,0.0216450216450216,462,27,88.8,40,0,
259407,0.015695067264574,446,21,83.9,30,0,
656131,0.0320855614973262,374,18,59.7,59,0,
787845,0.0248306997742664,443,30,48.5,39,0,
265693,0.0175824175824176,455,22,35.8,34,0,
247852,0.0129659643435981,617,34,68.5,36,0,
821296,0.0211946050096339,519,27,63.1,54,0,
250891,0.0230547550432277,347,36,79.0,41,0,
814273,0.0178571428571429,504,19,43.1,40,0,
74492,0.0241635687732342,538,41,50.2,49,1,
15808,0.0297766749379653,403,16,69.1,27,0,
712858,0.0633484162895928,221,24,70.6,36,1,
858234,0.0178217821782178,505,36,98.1,46,0,
647190,0.0167130919220056,359,22,49.1,36,0,
317651,0.0396600566572238,353,22,52.0,33,0,
392367,0.0198198198198198,555,35,75.3,19,0,
901203,0.0131332082551595,533,31,69.7,41,0,
961379,0.0232142857142857,560,24,82.4,33,0,
395019,0.0326530612244898,490,32,53.7,41,1,
927937,0.0200364298724954,549,38,84.3,29,0,
133950,0.0240641711229947,374,30,79.5,31,0,
199321,0.0194552529182879,514,11,71.2,28,0,
521865,0.0128022759601707,703,25,85.0,52,0,
507984,0.0148760330578512,605,29,81.2,46,0,
739004,0.0181818181818182,605,32,86.3,38,0,
256115,0.015748031496063,762,29,77.0,54,0,
692797,0.0158450704225352,568,33,35.4,44,0,
661850,0.0160142348754448,562,19,94.4,45,0,
674121,0.0178571428571429,616,25,85.7,44,0,
522033,0.0259179265658747,463,16,65.8,49,0,
450177,0.0115606936416185,692,24,42.8,46,0,
431276,0.0235042735042735,468,24,62.7,42,0,
783783,0.0225872689938398,487,28,68.2,34,0,
205169,0.0237580993520518,463,27,111.9,41,0,
24720,0.0166112956810631,602,22,67.8,39,0,
972621,0.0140845070422535,426,38,49.9,36,0,
426050,0.0184331797235023,434,22,89.8,48,0,
769887,0.025706940874036,389,24,64.9,43,0,
16961,0.0151843817787419,461,33,46.1,56,0,
100342,0.0190311418685121,578,27,53.6,42,0,
342387,0.0194003527336861,567,33,87.3,48,0,
999553,0.023454157782516003,469,28,46.9,21,0,
835413,0.0130057803468208,692,32,84.2,40,0,
971242,0.0204918032786885,488,23,79.8,41,0,
89855,0.0163934426229508,610,31,52.3,56,0,
352996,0.0326086956521739,368,22,35.7,58,0,
598877,0.0222222222222222,495,10,85.9,37,0,
644549,0.018348623853211003,545,25,73.6,55,0,
136729,0.0278422273781903,431,18,56.9,47,0,
98280,0.0216450216450216,462,16,39.4,39,0,
726723,0.015929203539823,565,26,50.9,62,0,
921713,0.0162271805273834,493,21,55.9,57,0,
418567,0.0211267605633803,568,28,69.3,52,0,
214409,0.0179640718562874,501,22,79.6,33,0,
707040,0.0218978102189781,411,28,83.8,37,0,
334642,0.0176470588235294,510,23,44.4,22,0,
955664,0.0145772594752187,686,34,99.9,39,0,
987329,0.0242424242424242,495,21,96.0,53,0,
204390,0.0203045685279188,591,27,85.1,46,0,
109249,0.0173611111111111,576,26,68.7,47,0,
958596,0.0287206266318538,383,41,60.1,49,0,
298900,0.0227272727272727,572,23,67.0,48,0,
921300,0.0128755364806867,466,30,72.1,34,0,
369156,0.0190972222222222,576,24,81.4,36,0,
835041,0.0329411764705882,425,43,65.1,40,1,
209338,0.014760147601476004,542,24,93.3,24,0,
917964,0.0106060606060606,660,28,62.2,34,0,
714787,0.0165094339622642,424,15,71.9,53,0,
124314,0.0147058823529412,544,20,52.3,22,0,
884217,0.0113421550094518,529,28,50.9,60,0,
745067,0.0189035916824197,529,24,75.0,43,0,
74350,0.0153256704980843,522,26,52.2,31,0,
777346,0.0166320166320166,481,37,67.3,24,0,
171262,0.0189982728842832,579,38,80.9,34,0,
629402,0.0182481751824818,548,33,105.2,45,0,
62690,0.0157593123209169,698,22,79.7,41,0,
662275,0.0174081237911025,517,22,74.6,29,0,
439344,0.0155979202772964,577,22,36.2,41,0,
624480,0.0213270142180095,422,22,68.2,40,0,
877480,0.0190274841437632,473,23,48.1,55,0,
959329,0.0269151138716356,483,19,67.4,34,0,
719600,0.0171428571428571,525,27,73.1,39,0,
450318,0.0222634508348794,539,29,54.3,50,0,
36775,0.0121212121212121,495,42,57.0,47,0,
801788,0.0136570561456753,659,24,95.7,37,0,
494152,0.0154320987654321,648,37,85.5,39,0,
140168,0.0304182509505703,263,18,69.5,41,0,
459852,0.0123456790123457,567,15,81.4,30,0,
281879,0.0248306997742664,443,16,91.5,42,0,
114193,0.0182648401826484,438,30,66.2,42,0,
74082,0.0126939351198872,709,16,63.0,18,0,
994756,0.0336391437308868,327,27,73.6,35,0,
426632,0.0258064516129032,465,36,48.5,39,0,
392639,0.0160642570281124,498,26,74.6,43,0,
281436,0.0190677966101695,472,27,59.3,32,0,
652068,0.0299539170506912,434,34,64.3,39,1,
221494,0.0140597539543058,569,21,51.5,38,0,
649308,0.0164271047227926,487,15,82.0,48,0,
70650,0.0158102766798419,506,32,116.2,34,0,
257278,0.0186219739292365,537,25,81.4,50,0,
36878,0.0159235668789809,628,26,38.3,33,0,
559981,0.023454157782516003,469,23,86.2,32,0,
538476,0.0194552529182879,514,23,104.2,41,0,
842025,0.0297482837528604,437,38,72.1,42,1,
164300,0.025,520,24,53.0,47,0,
290539,0.0269360269360269,297,19,85.5,28,0,
819209,0.013840830449827,578,25,55.6,38,0,
778373,0.0131578947368421,532,45,102.5,58,0,
920683,0.018348623853211003,654,34,56.4,28,0,
8557,0.0242587601078167,371,14,39.0,51,0,
21324,0.0176991150442478,452,26,64.8,50,0,
19875,0.0129310344827586,464,27,55.1,36,0,
111931,0.0211416490486258,473,32,54.0,57,0,
251361,0.023121387283237003,346,39,65.0,33,0,
374110,0.0181219110378913,607,24,39.5,43,0,
43278,0.0181818181818182,605,31,19.2,42,0,
329923,0.0231362467866324,389,29,77.5,45,0,
557147,0.025974025974026,462,20,79.0,46,0,
899577,0.0194931773879142,513,20,66.6,43,0,
415186,0.0190114068441065,526,21,53.4,33,0,
138411,0.0229681978798587,566,27,59.0,51,0,
110039,0.01,700,40,67.8,50,0,
762742,0.0195035460992908,564,27,121.1,39,1,
181896,0.0164609053497942,486,36,83.1,52,0,
651837,0.0384615384615385,234,24,62.5,37,0,
457030,0.0173913043478261,460,23,72.2,34,0,
129596,0.0180722891566265,498,33,81.2,61,0,
678083,0.019672131147541003,610,13,103.7,43,0,
607792,0.0119363395225464,754,15,93.3,39,0,
312452,0.013986013986014,429,28,38.3,49,0,
106815,0.0252707581227437,277,23,68.7,41,0,
614855,0.0201834862385321,545,46,98.3,59,0,
649686,0.0218253968253968,504,27,81.2,41,0,
735503,0.021505376344086,372,30,81.8,34,0,
708257,0.0225733634311512,443,36,89.2,54,0,
122337,0.0226876090750436,573,30,42.6,41,0,
713835,0.0397727272727273,352,26,86.0,36,1,
134917,0.023109243697479,476,12,86.7,38,0,
569336,0.0120805369127517,745,27,14.1,22,0,
483203,0.0257611241217799,427,14,86.1,44,0,
604455,0.0122137404580153,655,29,74.7,29,0,
495714,0.0277777777777778,504,25,74.9,18,0,
642774,0.0182648401826484,438,28,69.8,50,0,
77315,0.0154083204930663,649,27,100.3,43,0,
792960,0.020253164556962,395,14,111.9,68,0,
923292,0.0267062314540059,337,35,42.2,47,0,
546171,0.0330788804071247,393,17,68.7,61,0,
819387,0.0247678018575851,323,24,54.4,57,0,
219341,0.013550135501355,369,34,58.9,29,0,
612456,0.0189873417721519,474,26,51.8,40,0,
319511,0.0213592233009709,515,35,56.3,30,0,
535214,0.0126811594202899,552,25,55.2,53,0,
522524,0.0210727969348659,522,34,65.8,26,0,
328950,0.0250696378830084,359,20,52.0,34,0,
523163,0.0179282868525896,502,27,80.9,34,0,
295718,0.0217785843920145,551,32,44.7,46,0,
297292,0.0289256198347107,484,24,79.9,33,0,
651363,0.0272727272727273,440,24,90.1,37,0,
631141,0.0151975683890578,658,5,57.7,57,0,
924220,0.0114122681883024,701,35,54.0,29,0,
237981,0.0205992509363296,534,23,40.8,40,0,
279964,0.0134453781512605,595,35,38.2,37,0,
750370,0.0192307692307692,468,35,52.8,63,0,
775983,0.0120772946859903,414,27,76.3,25,0,
593508,0.0192307692307692,416,29,45.6,43,0,
543294,0.0218446601941748,412,26,87.3,35,0,
428481,0.0264900662251656,453,13,67.0,42,0,
329632,0.025390625,512,30,64.0,50,0,
961480,0.0147991543340381,473,29,102.5,43,0,
401337,0.007739938080495358,646,25,62.5,56,0,
907955,0.0278810408921933,538,27,79.8,37,1,
459520,0.0161001788908766,559,30,49.0,54,0,
536802,0.00603318250377074,663,22,63.0,26,0,
61715,0.0127591706539075,627,23,56.7,32,0,
369384,0.0254777070063694,314,18,110.3,36,0,
921936,0.0169753086419753,648,14,109.4,30,0,
346533,0.0169851380042463,471,26,59.0,36,0,
145673,0.014344262295082,488,26,25.0,50,0,
252477,0.0168539325842697,712,30,104.8,44,0,
138543,0.00935828877005348,748,31,59.7,29,0,
948968,0.0168269230769231,416,23,66.9,44,0,
741815,0.0338028169014084,355,28,103.9,36,0,
641604,0.0124804992199688,641,27,77.0,34,0,
980052,0.0207253886010363,386,32,93.1,41,0,
494639,0.017353579175705,461,28,83.0,61,0,
779709,0.0125874125874126,715,28,80.2,46,0,
69638,0.019047619047619,525,28,76.1,35,0,
661315,0.0135593220338983,590,38,76.5,31,0,
437134,0.0110864745011086,451,44,105.1,34,0,
850890,0.0247747747747748,444,14,62.2,47,0,
268038,0.0303030303030303,462,28,84.0,38,1,
69580,0.0227272727272727,352,16,98.2,47,0,
256687,0.0267062314540059,337,27,71.8,37,0,
651257,0.0251572327044025,477,29,63.3,29,0,
876090,0.0201834862385321,545,22,59.6,24,0,
461520,0.0168350168350168,594,23,58.0,39,0,
488734,0.0136986301369863,511,44,56.5,40,0,
487462,0.0125,800,27,74.3,27,0,
24679,0.0126582278481013,474,18,96.1,57,0,
652125,0.0323624595469256,309,34,51.7,39,0,
616584,0.0205949656750572,437,21,91.1,26,0,
993080,0.0148148148148148,540,29,113.0,36,0,
777111,0.020997375328084,381,26,71.9,51,0,
220040,0.0173267326732673,404,24,27.2,46,0,
127038,0.0130353817504655,537,30,89.2,38,0,
678526,0.0152380952380952,525,22,38.0,42,0,
796254,0.0146862483311081,749,16,48.0,43,0,
953334,0.0246153846153846,325,25,82.4,41,0,
211749,0.0201612903225806,496,34,64.8,38,0,
336954,0.0207100591715976,338,21,93.8,37,0,
366721,0.0217391304347826,552,21,77.6,40,0,
98464,0.0285087719298246,456,36,67.9,39,0,
651132,0.0149253731343284,536,25,104.2,45,0,
793632,0.0182291666666667,384,43,75.5,59,0,
268743,0.0246575342465753,365,25,56.9,30,0,
697087,0.0273972602739726,438,14,65.5,51,0,
603985,0.0228690228690229,481,23,59.0,57,0,
904529,0.0106157112526539,471,28,92.2,26,0,
812951,0.0206766917293233,532,23,81.1,45,0,
986967,0.0170132325141777,529,12,55.0,39,0,
311156,0.0134680134680135,594,21,78.7,43,0,
321615,0.0140845070422535,639,24,62.1,38,0,
558248,0.0170357751277683,587,15,99.0,32,0,
312972,0.0217864923747277,459,25,85.8,45,0,
240918,0.0120300751879699,665,18,101.2,73,0,
986410,0.032258064516129,341,21,93.8,36,0,
5759,0.019438444924406,463,26,73.8,40,0,
784996,0.0131332082551595,533,26,71.0,50,0,
119538,0.0190677966101695,472,21,80.7,39,0,
365367,0.0138169257340242,579,22,73.4,34,0,
67973,0.0195530726256983,358,39,87.9,43,0,
596911,0.0156521739130435,575,23,56.8,48,0,
844880,0.0111464968152866,628,16,40.4,30,0,
144753,0.018000000000000002,500,12,64.1,32,0,
584950,0.0211864406779661,472,21,83.6,58,0,
789901,0.0188235294117647,425,38,61.2,53,0,
734154,0.0305084745762712,295,42,59.5,42,0,
951068,0.0126262626262626,396,26,61.0,55,0,
441665,0.0251046025104603,478,21,69.9,32,0,
981757,0.015817223198594,569,31,80.6,41,0,
866491,0.0129032258064516,620,18,62.7,42,0,
820051,0.0304568527918782,394,35,74.8,61,0,
628472,0.0448979591836735,245,26,97.3,37,1,
991644,0.0179372197309417,446,9,68.7,50,0,
469814,0.0160919540229885,435,14,63.9,41,0,
23948,0.0160142348754448,562,21,86.0,39,0,
971487,0.0151515151515152,660,24,63.6,32,0,
983361,0.0272727272727273,330,19,92.9,33,0,
239665,0.0119760479041916,501,29,101.1,45,0,
877489,0.0195729537366548,562,35,57.3,38,0,
281151,0.0223463687150838,537,38,47.6,49,0,
532236,0.0175746924428823,569,30,23.6,25,0,
181613,0.0143884892086331,556,30,51.2,35,0,
742219,0.018018018018018004,555,29,68.2,42,0,
65614,0.013953488372093002,645,34,63.7,41,0,
56081,0.0173410404624277,692,22,52.2,43,0,
613338,0.0136186770428016,514,30,47.3,30,0,
145127,0.0273348519362187,439,28,97.0,26,1,
890474,0.0217391304347826,460,27,49.1,51,0,
862051,0.0170068027210884,588,31,50.9,57,0,
772738,0.0091324200913242,657,32,66.3,48,0,
38816,0.0141987829614604,493,29,76.5,35,0,
102288,0.0195694716242661,511,27,87.6,51,0,
323469,0.014827018121911,607,29,66.5,47,0,
405507,0.0163636363636364,550,23,83.5,40,0,
860933,0.0302114803625378,331,36,72.2,41,1,
704077,0.0234234234234234,555,11,65.1,20,0,
414280,0.0157790927021696,507,23,59.6,49,0,
410214,0.0218978102189781,548,33,50.8,47,0,
784146,0.0138888888888889,576,28,67.8,57,0,
665937,0.0191637630662021,574,30,92.2,37,0,
772059,0.0203703703703704,540,31,45.5,33,0,
642173,0.0230125523012552,478,28,86.5,58,0,
909539,0.0348837209302326,344,24,70.9,43,1,
713403,0.0184873949579832,595,21,96.0,34,0,
674856,0.0245398773006135,489,29,67.4,24,0,
215336,0.0262096774193548,496,26,81.6,40,1,
379810,0.0353982300884956,226,29,58.0,52,0,
441938,0.0144404332129964,554,22,64.6,37,0,
818921,0.0114285714285714,350,13,60.9,33,0,
343202,0.0139442231075697,502,17,69.9,28,0,
353918,0.0162337662337662,616,6,109.1,49,0,
260252,0.0177865612648221,506,21,72.5,65,0,
558563,0.0185614849187935,431,13,83.9,44,0,
722856,0.016260162601626,492,25,74.1,37,0,
651736,0.0168970814132104,651,23,94.4,49,0,
435996,0.0173310225303293,577,17,76.7,48,0,
356323,0.0197628458498024,506,23,24.1,51,0,
905014,0.0238663484486874,419,25,38.2,36,0,
778716,0.00984528832630099,711,24,92.5,55,0,
641667,0.0114754098360656,610,30,89.8,50,0,
278674,0.0201511335012594,397,11,77.8,40,0,
175267,0.0189035916824197,529,12,61.0,54,0,
101247,0.0295698924731183,372,33,64.8,42,0,
660841,0.0159574468085106,564,20,53.7,36,0,
886927,0.028125,320,39,57.9,53,0,
508502,0.017175572519083998,524,29,136.2,54,0,
714959,0.0224948875255624,489,19,60.9,36,0,
680393,0.0199556541019956,451,25,61.8,22,0,
292311,0.0121951219512195,492,29,92.4,55,0,
60511,0.0140105078809107,571,36,69.8,35,0,
926482,0.0281954887218045,532,30,73.9,30,1,
917730,0.0237467018469657,379,10,59.5,33,0,
397671,0.0833333333333333,132,34,14.0,56,1,
864703,0.00852272727272727,704,21,68.6,37,0,
212252,0.0233545647558386,471,11,71.5,31,0,
973375,0.0191204588910134,523,30,46.4,29,0,
452468,0.0203327171903882,541,23,84.6,42,0,
125685,0.0210970464135021,474,28,87.3,33,0,
256308,0.0163636363636364,550,22,67.5,36,0,
179938,0.0167865707434053,417,27,97.8,57,0,
628041,0.0223880597014925,536,25,84.4,47,0,
837493,0.0164533820840951,547,10,49.0,39,0,
776399,0.0263929618768328,341,25,69.8,43,0,
928831,0.0227272727272727,484,27,58.5,38,0,
957609,0.017636684303351004,567,34,57.8,51,0,
573423,0.0186757215619694,589,18,78.5,31,0,
567615,0.0158273381294964,695,27,91.9,38,0,
822909,0.0106544901065449,657,37,97.7,48,0,
249152,0.0217864923747277,459,33,72.4,37,0,
818179,0.0147783251231527,609,29,63.7,46,0,
957188,0.0163339382940109,551,26,58.1,54,0,
384906,0.022680412371134,485,27,39.2,44,0,
691404,0.0229445506692161,523,10,85.2,31,0,
185427,0.0307692307692308,390,23,95.5,30,0,
607785,0.0223367697594502,582,28,86.5,50,0,
702863,0.0199004975124378,402,25,98.3,57,0,
803910,0.0132669983416252,603,19,59.4,49,0,
43152,0.017274472168906003,521,29,73.9,39,0,
223429,0.0120724346076459,497,30,34.6,31,0,
245543,0.0230125523012552,478,31,91.7,42,0,
639095,0.0189959294436906,737,10,74.9,38,0,
78965,0.0134907251264755,593,29,47.0,28,0,
238308,0.0176056338028169,568,17,81.3,38,0,
51215,0.0218818380743982,457,25,93.9,36,0,
549376,0.0234986945169713,383,48,81.5,34,0,
170209,0.021978021978022,364,22,87.0,56,0,
283384,0.030812324929972,357,34,62.3,20,0,
320134,0.0212765957446809,470,29,75.6,33,0,
117468,0.0126582278481013,632,25,63.0,39,0,
407878,0.023728813559322003,590,30,44.1,51,1,
387044,0.0259481037924152,501,32,60.3,34,1,
784897,0.0169491525423729,590,15,81.9,28,0,
618088,0.0197628458498024,506,30,64.2,45,0,
388709,0.0294117647058824,476,39,77.4,38,0,
651492,0.0167364016736402,478,18,73.5,49,0,
212657,0.0141093474426808,567,36,91.3,39,0,
715531,0.0194174757281553,515,19,53.3,49,0,
971780,0.0146103896103896,616,35,42.6,48,0,
438493,0.0199600798403194,501,30,57.8,40,0,
828118,0.036231884057971,276,21,47.2,49,0,
286083,0.0217785843920145,551,35,68.4,41,0,
609597,0.0250521920668058,479,31,65.5,33,0,
724232,0.0160349854227405,686,34,61.1,42,0,
438191,0.0304054054054054,296,27,90.7,39,0,
886987,0.0242825607064018,453,25,91.5,63,0,
43115,0.0170542635658915,645,22,82.5,38,0,
54098,0.020746887966805,482,21,71.7,38,0,
623048,0.0244399185336049,491,20,67.1,44,0,
352124,0.0124777183600713,561,25,79.3,38,0,
861154,0.0182555780933063,493,42,24.9,47,0,
731721,0.0179948586118252,389,22,23.1,32,0,
444510,0.015220700152207,657,27,90.5,47,0,
247048,0.0186335403726708,483,27,71.2,37,0,
386042,0.0197841726618705,556,31,61.8,34,0,
836505,0.0110759493670886,632,18,70.2,53,0,
853458,0.0167714884696017,477,29,48.4,62,0,
252875,0.0159817351598174,438,29,74.0,61,0,
104405,0.0286259541984733,524,26,53.1,38,0,
979530,0.0123711340206186,485,14,54.6,55,0,
45623,0.0185950413223141,484,35,95.9,45,0,
396641,0.0256959314775161,467,32,101.7,41,0,
224847,0.0273348519362187,439,31,89.8,43,0,
965506,0.0224215246636771,446,31,93.1,43,0,
653889,0.0372881355932203,295,30,92.2,39,0,
223232,0.0210325047801147,523,28,56.8,57,0,
115473,0.0238500851788756,587,34,70.1,30,1,
742734,0.008,750,32,33.6,40,0,
589287,0.0253807106598985,394,23,29.6,41,0,
454031,0.0126050420168067,476,13,75.0,43,0,
579850,0.0150068212824011,733,34,73.3,46,0,
215439,0.0149253731343284,603,34,28.9,53,0,
530430,0.0247933884297521,363,27,40.9,39,0,
794553,0.0233463035019455,514,30,52.2,57,0,
468259,0.0202839756592292,493,35,50.3,49,0,
102735,0.00618556701030928,485,38,52.8,40,0,
912897,0.0328638497652582,426,23,54.0,31,0,
82649,0.03,400,31,86.7,26,1,
558347,0.019434628975265,566,25,48.7,45,0,
611321,0.0149253731343284,670,32,97.3,36,0,
731602,0.00679347826086957,736,19,54.3,48,0,
316184,0.0136157337367625,661,31,56.5,53,0,
958057,0.0133779264214047,598,30,96.0,22,0,
182438,0.0295983086680761,473,21,30.1,30,0,
487979,0.0111731843575419,716,42,90.7,42,0,
775147,0.0177705977382876,619,22,70.4,28,0,
648140,0.0254041570438799,433,24,57.6,37,0,
782780,0.0189655172413793,580,25,50.4,45,0,
170535,0.01669449081803,599,30,56.2,24,0,
236955,0.0497925311203319,241,25,61.3,45,1,
133303,0.0164835164835165,546,15,40.4,68,0,
805185,0.0170132325141777,529,36,60.5,28,0,
893009,0.0208333333333333,576,33,62.0,41,0,
598863,0.00991735537190083,605,21,82.2,25,0,
81068,0.0184563758389262,596,25,61.2,37,0,
561544,0.0143472022955524,697,31,63.2,25,0,
486744,0.0303867403314917,362,36,50.0,41,0,
135491,0.0239234449760766,418,25,74.2,47,0,
988306,0.0178970917225951,447,33,76.4,35,0,
831193,0.025830258302582995,271,23,84.5,21,0,
758308,0.0236051502145923,466,26,71.9,50,0,
499283,0.0163934426229508,549,29,79.5,38,0,
795739,0.0158013544018059,443,11,44.7,32,0,
632388,0.0230496453900709,564,36,67.8,38,0,
330889,0.018705035971223,695,42,65.7,39,0,
59055,0.0185567010309278,485,28,32.5,58,0,
281014,0.0144927536231884,621,34,99.7,31,0,
69812,0.0275689223057644,399,23,91.5,34,0,
96115,0.017741935483871003,620,21,22.4,41,0,
136789,0.0318471337579618,314,36,97.4,41,0,
544297,0.008576329331046309,583,31,84.9,55,0,
990640,0.0285714285714286,420,17,63.0,60,0,
817521,0.0162162162162162,555,36,106.1,46,0,
659195,0.0118203309692671,423,13,58.9,42,0,
615532,0.00950118764845606,421,32,27.1,31,0,
827835,0.0123711340206186,485,27,39.4,58,0,
23127,0.0166320166320166,481,28,77.4,29,0,
203343,0.01953125,512,28,52.5,44,0,
537215,0.0184049079754601,652,26,61.7,35,0,
371572,0.0116279069767442,602,36,59.8,44,0,
202394,0.0165016501650165,606,28,60.7,51,0,
112081,0.0126404494382022,712,29,78.3,54,0,
24880,0.0153417015341702,717,27,117.8,37,0,
411331,0.0326086956521739,460,34,73.6,43,1,
430756,0.0191489361702128,470,14,91.6,32,0,
456188,0.0132450331125828,604,31,68.0,25,0,
615036,0.0137524557956778,509,24,70.0,26,0,
757757,0.020979020979021,429,23,83.3,41,0,
553158,0.0206422018348624,436,17,79.1,23,0,
716682,0.0181451612903226,496,34,52.9,44,0,
103046,0.0121739130434783,575,32,62.0,24,0,
6564,0.01953125,512,27,60.8,30,0,
718908,0.0233644859813084,428,33,46.4,63,0,
59470,0.0263929618768328,341,24,79.6,50,0,
677556,0.0363636363636364,275,26,27.8,34,0,
186607,0.0115131578947368,608,31,69.9,45,0,
323017,0.0187891440501044,479,28,65.0,46,0,
884636,0.0143603133159269,766,28,61.7,48,0,
33657,0.0302267002518892,397,23,80.4,63,0,
410381,0.0217983651226158,367,21,70.3,46,0,
481210,0.0229007633587786,393,40,95.6,36,1,
894609,0.0213270142180095,422,24,55.1,46,0,
498631,0.0234604105571848,341,29,66.0,37,0,
968590,0.0157618213660245,571,28,74.8,40,0,
261225,0.0213903743315508,561,30,41.4,35,0,
669373,0.0169133192389006,473,19,38.0,39,0,
786355,0.0189125295508274,423,25,64.0,49,0,
383787,0.0122377622377622,572,26,61.3,52,0,
609886,0.0167785234899329,596,40,90.6,21,0,
392407,0.0238095238095238,462,16,97.5,44,0,
725075,0.0118043844856661,593,32,79.3,33,0,
323510,0.015817223198594,569,24,70.0,36,0,
196321,0.025,360,21,97.5,45,0,
494043,0.0157618213660245,571,36,39.4,51,0,
730805,0.0113268608414239,618,24,48.4,34,0,
35007,0.0220588235294118,408,24,49.3,53,0,
189836,0.0146443514644351,478,18,35.8,34,0,
168105,0.0224719101123595,445,14,56.2,40,0,
564566,0.0225694444444444,576,26,52.8,37,0,
362621,0.0205831903945112,583,26,75.0,37,0,
292489,0.0183333333333333,600,29,88.7,58,0,
381200,0.026525198938992,377,17,60.5,23,0,
726555,0.0247252747252747,364,41,82.4,32,0,
646941,0.0263157894736842,304,38,79.4,53,0,
964898,0.00972222222222222,720,34,51.7,36,0,
790758,0.020109689213894,547,38,64.6,24,0,
571829,0.0237467018469657,379,29,82.7,43,0,
966692,0.0265486725663717,339,35,45.4,48,0,
744719,0.0144,625,23,62.9,39,0,
448818,0.0254901960784314,510,36,58.6,62,0,
271000,0.0224887556221889,667,28,99.7,42,1,
247908,0.0145719489981785,549,20,108.5,54,0,
60022,0.0134099616858238,522,25,36.6,28,0,
212436,0.0228215767634855,482,21,40.0,53,0,
426780,0.0198412698412698,504,20,61.2,41,0,
150667,0.0207715133531157,337,29,112.6,47,0,
131774,0.0277078085642317,397,26,72.0,45,0,
924759,0.0182648401826484,657,37,50.2,38,0,
708877,0.0235849056603774,424,29,74.3,42,0,
988497,0.0261096605744125,383,42,75.9,35,0,
586476,0.0271084337349398,332,26,79.3,45,0,
785180,0.0176678445229682,566,28,71.8,37,0,
144227,0.0069204152249135,578,20,94.1,40,0,
18815,0.0213178294573643,516,33,77.5,29,0,
514178,0.0166270783847981,421,21,78.1,23,0,
903174,0.0210526315789474,475,22,73.8,49,0,
